DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
1745,7980,TEF,19940505,3.430830956,3.544811964,3.430830956,3.522016048,0.788275182,2447775,4.2059021,2.712749958,3.585369202,0,3.48180598,0,8565302.393,2475158.789,0.988936553,0.033222566,0.026577798,0.026578136,0,0.033222566,0.023397525,0.371424192,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.522016048,19940505,120264471,19900126
1746,7979,TEF,19940506,3.510617018,3.579005957,3.499218941,3.510617018,0.785724163,1708617,4.2059021,2.712749958,3.582437744,0,3.482092657,0,6030758.436,2402154.809,0.711285132,0.022727348,-0.003236204,0,-0.003236507,0.022801379,0.023210251,0.368451308,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.510617018,19940506,120264471,19900126
1747,7978,TEF,19940509,3.476423025,3.487821102,3.442229033,3.45362711,0.772968888,2082582,4.2059021,2.712749958,3.577386347,0,3.481809418,0,7208286.441,2371719.304,0.878089577,0.01311465,-0.016233782,-0.00655729,-0.009740166,0.013244926,0.023466648,0.372521487,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.45362711,19940509,120264471,19900126
1748,7977,TEF,19940510,3.510617018,3.544811964,3.499218941,3.510617018,0.785724163,2244890,4.2059021,2.712749958,3.574767942,0,3.482096061,0,7898007.858,2359640.322,0.951369571,0.012987182,0.016501666,0,0.016501465,0.013029486,0.023753537,0.377075708,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.510617018,19940510,120264471,19900126
1749,7976,TEF,19940511,3.522016048,3.544811964,3.499218941,3.499218941,0.783173025,2315077,4.2059021,2.712749958,3.571805236,0,3.482266438,0,8136145.074,2355396.196,0.982882202,0.012945149,-0.003246863,-0.006472744,0.003247016,0.013029486,0.023603438,0.374692963,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.499218941,19940511,120264471,19900126
1750,7975,TEF,19940512,3.544811964,3.590404034,3.544811964,3.590404034,0.803581297,5276095,4.2059021,2.712749958,3.5725346,1,3.483342433,1,18863130.07,2633557.987,2.003409466,0.012861633,0.026058447,0.012861633,0.013029486,0.012861633,0.022826412,0.362358057,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.590404034,19940512,120264471,19900126
1751,7974,TEF,19940513,3.601802111,3.601802111,3.567608118,3.590404034,0.803581297,1226081,4.2059021,2.712749958,3.573235362,1,3.484407723,1,4397467.944,2499512.56,0.490528041,0.009493579,0,-0.003164548,0.003174595,0.009584571,0.022811631,0.36212342,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.590404034,19940513,120264471,19900126
1752,7973,TEF,19940516,3.613199949,3.658792973,3.613199949,3.658792973,0.818887711,2297530,4.2059021,2.712749958,3.576590563,1,3.4861429,1,8371269.505,2480276.126,0.92632025,0.012618461,0.019047747,0.012618461,0.006349123,0.012618461,0.022806072,0.362035172,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.658792973,19940516,120264471,19900126
1753,7972,TEF,19940517,3.67019105,3.784172058,3.67019105,3.772773981,0.84439832,4262769,4.2059021,2.712749958,3.58428403,1,3.48899495,1,15952897.31,2650037.352,1.608569403,0.031055879,0.031152756,0.027950297,0.003115256,0.031055879,0.022860232,0.362894926,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.772773981,19940517,120264471,19900126
1754,7971,TEF,19940518,3.795569897,3.898153067,3.795569897,3.875356913,0.86735791,4529260,4.2059021,2.712749958,3.595698653,1,3.492839348,1,17466456.91,2829010.937,1.601004768,0.02702708,0.027190473,0.02102109,0.006042216,0.02702708,0.023321036,0.370209967,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.875356913,19940518,120264471,19900126
1755,7970,TEF,19940519,3.852560997,3.909550905,3.84116292,3.909550905,0.875010908,2947858,4.2059021,2.712749958,3.608006585,1,3.496985732,1,11457601.56,2840329.705,1.037857681,0.017751305,0.008823345,0.014792734,-0.005882275,0.017803979,0.022805404,0.362024562,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.909550905,19940519,120264471,19900126
