DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
1589,2126,MEL,19971003,14.26,14.4095,14.0645,14.3,14.3,3789600,14.4395,3.15475,12.48337593,1,8.520781475,1,54032116.8,3381447.461,1.120703498,0.024193548,0.026929982,0.002805049,0.024057451,0.024529845,0.018555178,0.294554316,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.3,19971003,13.925,19971002,146816000,19961112
1590,2125,MEL,19971007,14.515,14.6895,14.4845,14.5645,14.5645,2037200,14.6895,3.15475,12.56498863,1,8.580917978,1,29701357.4,3253423.894,0.626171094,0.014123321,0.018496503,0.003410265,0.015034965,0.01415306,0.017869887,0.283675655,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.925,19971002,146816000,19961112
1591,2124,MEL,19971008,14.5645,14.5645,14.0345,14.2845,14.2845,4053600,14.6895,3.15475,12.63242045,1,8.637670038,1,57944185.2,3329631.142,1.21743215,0.036389852,-0.019224827,-0.019224827,0,0.037764081,0.018581496,0.294972102,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,14.2845,19971008,146816000,19961112
1592,2123,MEL,19971009,14.2845,14.3295,13.7045,13.72,13.72,8012000,14.6895,3.15475,12.67507063,1,8.688240485,1,111511016,3775571.033,2.122063108,0.043753719,-0.039518359,-0.039518359,0,0.045605458,0.019607541,0.311260064,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.72,19971009,146816000,19961112
1593,2122,MEL,19971010,13.72,13.75,13.095,13.2345,13.2345,20348000,14.6895,3.15475,12.69700904,1,8.733476898,1,271845888.7,5353897.601,3.800595662,0.047740525,-0.035386297,-0.035386297,0,0.050019091,0.020703711,0.328661218,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.2345,19971010,146816000,19961112
1594,2121,MEL,19971014,13.1595,13.2845,13.14,13.2045,13.2045,2981200,14.6895,3.15475,12.71691064,1,8.77796469,1,39380658.27,5127926.401,0.581365598,0.01098066,-0.002266803,0.003419583,-0.005667007,0.010996956,0.020541442,0.32608529,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.2045,19971014,146816000,19961112
1595,2120,MEL,19971015,12.9845,13.125,12.9095,12.925,12.925,3156800,14.6895,3.15475,12.72507101,1,8.819228723,1,40995783.2,4940200.077,0.63900246,0.016596711,-0.021167026,-0.004582387,-0.016660987,0.016693133,0.020305995,0.322347683,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,12.925,19971015,146816000,19961112
1596,2119,MEL,19971016,12.925,13.22,12.875,13.0795,13.0795,3926000,14.6895,3.22,12.73897019,1,8.861619482,1,51266362.33,4843609.594,0.810552528,0.026692456,0.011953578,0.011953578,0,0.026796117,0.020309212,0.322398741,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.0795,19971016,146816000,19961112
1597,2118,MEL,19971017,12.895,13.05,12.6595,12.97,12.97,3646800,14.6895,3.25,12.74803018,1,8.90249889,1,47018800.2,4729627.728,0.771054343,0.030283055,-0.00837188,0.005816208,-0.014106044,0.0308464,0.019500012,0.309553094,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,12.97,19971017,146816000,19961112
1598,2117,MEL,19971021,13.125,13.2045,12.9395,13,13,5515600,14.6895,3.27975,12.75791135,1,8.943270046,1,71967548.8,4804482.23,1.148011323,0.020190476,0.00231303,-0.00952381,0.011950655,0.020479926,0.018570806,0.294802403,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13,19971021,146816000,19961112
