DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
15,1196,ANEB,20210527,8,8.1,7.99,8,8,9500,9.33,6.31,7.462666667,0,7.462666667,0,76285,143126.6667,0.066374773,0.01375,0,0,0,0.013767209,0.058314096,0.925707583,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,8,20210527,1314800,20210507
16,1195,ANEB,20210528,8.44,8.49,7.91,8.2,8.2,13100,9.33,6.31,7.50875,0,7.50875,0,107420,135000,0.097037037,0.068720379,0.025,-0.028436019,0.055,0.073324905,0.056469963,0.896432866,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,8.2,20210528,1314800,20210507
17,1194,ANEB,20210601,8.2,8.3,7.76,7.76,7.76,9100,9.33,6.31,7.523529412,0,7.523529412,0,72254,127594.1176,0.071319902,0.065853659,-0.053658537,-0.053658537,0,0.069587629,0.056845573,0.902395489,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.76,20210601,1314800,20210507
18,1193,ANEB,20210602,7.75,8,7.46,7.48,7.48,8800,9.33,6.31,7.521111111,0,7.521111111,0,67290.66667,120994.4444,0.072730612,0.069677419,-0.036082474,-0.03483871,-0.00128866,0.072386059,0.056062326,0.88996183,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.48,20210602,1314800,20210507
19,1192,ANEB,20210603,7.51,7.84,7.48,7.5,7.5,3000,9.33,6.31,7.52,0,7.52,0,22820,114784.2105,0.026135999,0.047936085,0.002673797,-0.001331558,0.004010695,0.048128342,0.05448409,0.864908111,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.5,20210603,1314800,20210507
20,1191,ANEB,20210604,7.45,7.51,7.29,7.35,7.35,34800,9.33,6.31,7.5115,0,7.5115,0,256940,110785,0.314121948,0.029530201,-0.02,-0.013422819,-0.006666667,0.030178326,0.053306957,0.846221708,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.35,20210604,1314800,20210507
21,1190,ANEB,20210607,7.35,7.68,7.17,7.62,7.62,35900,9.33,6.31,7.516666667,0,7.516666667,0,268891,103653.0952,0.346347593,0.069387755,0.036734694,0.036734694,0,0.071129707,0.053827814,0.854490063,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.62,20210607,1314800,20210507
22,1189,ANEB,20210608,7.6,7.6,7.22,7.22,7.22,9700,9.33,6.31,7.503181818,0,7.503181818,0,71262.66667,94705.18141,0.102423118,0.05,-0.052493438,-0.05,-0.002624672,0.052631579,0.05529596,0.877796151,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.22,20210608,1314800,20210507
23,1188,ANEB,20210609,7.06,7.3,7.06,7.22,7.22,7100,9.33,6.31,7.490869565,0,7.490869565,0,51072.66667,86361.8308,0.082212245,0.033994334,0,0.02266289,-0.022160665,0.033994334,0.05529737,0.877818533,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.22,20210609,1314800,20210507
24,1187,ANEB,20210610,7.35,8.09,7.12,8.04,8.04,45100,9.33,6.31,7.51375,0,7.51375,0,349525,82432.13262,0.547116744,0.131972789,0.113573407,0.093877551,0.01800554,0.136235955,0.06047967,0.960084998,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,8.04,20210610,1314800,20210507
25,1186,ANEB,20210611,7.88,8.25,7.51,8.25,8.25,12000,9.33,6.31,7.5432,0,7.5432,0,96040,75724.31047,0.158469584,0.093908629,0.026119403,0.046954315,-0.019900498,0.098535286,0.060565839,0.961452893,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,8.25,20210611,1314800,20210507
26,1185,ANEB,20210614,8.1,8.48,7.59,8.2,8.2,16400,9.33,6.31,7.568461538,0,7.568461538,0,132676,70074.37614,0.234037046,0.109876543,-0.006060606,0.012345679,-0.018181818,0.117259552,0.0606606,0.962957166,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,8.2,20210614,1314800,20210507
27,1184,ANEB,20210615,8.03,8.7,7.55,7.63,7.63,27500,9.33,6.31,7.570740741,0,7.570740741,0,218900,66019.67365,0.416542501,0.143212951,-0.069512195,-0.0498132,-0.020731707,0.152317881,0.063159316,1.002623066,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.63,20210615,1314800,20210507
28,1183,ANEB,20210616,8,8.16,7.54,7.63,7.63,17000,9.33,6.31,7.572857143,0,7.572857143,0,132203.3333,61351.1333,0.277093496,0.0775,0,-0.04625,0.048492792,0.082228117,0.063141525,1.002340633,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.63,20210616,1314800,20210507
29,1182,ANEB,20210617,7.77,8.09,7.51,7.58,7.58,23300,9.33,6.31,7.573103448,0,7.573103448,0,180031.3333,57727.21585,0.403622445,0.074646075,-0.00655308,-0.024453024,0.018348624,0.07723036,0.063171956,1.002823718,0.180738786,20210521,-0.106145251,20210524,0.248995984,20210521,8.95,20210521,7.58,20210617,1314800,20210507
30,1181,ANEB,20210618,7.7,8.49,6.55,7.3,7.3,90400,9.33,6.31,7.564,0,7.564,0,673178.6667,60838.90957,1.485891194,0.251948052,-0.036939314,-0.051948052,0.015831135,0.296183206,0.06204269,0.984897177,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.3,20210618,1314800,20210507
31,1180,ANEB,20210621,7.32,7.7,6.65,7.3,7.3,66400,9.33,6.31,7.555483871,0,7.555483871,0,479186.6667,61368.53723,1.08198766,0.143442623,0,-0.00273224,0.002739726,0.157894737,0.045183808,0.717270712,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.3,20210621,1314800,20210507
32,1179,ANEB,20210622,7.31,7.63,6.68,6.95,6.95,7000,9.33,6.31,7.5365625,0,7.5365625,0,49606.66667,56190.58131,0.124576038,0.12995896,-0.047945205,-0.049247606,0.001369863,0.142215569,0.040209647,0.638308355,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.95,20210622,1314800,20210507
33,1178,ANEB,20210623,7.03,7.56,6.87,6.93,6.93,2400,9.33,6.31,7.518181818,0,7.518181818,0,17088,51067.6688,0.046996467,0.098150782,-0.002877698,-0.014224751,0.011510791,0.100436681,0.040150106,0.637363166,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.93,20210623,1314800,20210507
34,1177,ANEB,20210624,7.04,7.45,7.04,7.05,7.05,2500,9.33,6.31,7.504411765,0,7.504411765,0,17950,46442.17653,0.05383038,0.058238636,0.017316017,0.001420455,0.015873016,0.058238636,0.040503211,0.642968537,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.05,20210624,1314800,20210507
35,1176,ANEB,20210625,7.14,7.19,7.09,7.19,7.19,10300,9.33,6.31,7.495428571,0,7.495428571,0,73713.66667,43000.06448,0.239534525,0.014005602,0.019858156,0.007002801,0.012765957,0.014104372,0.040887626,0.649070935,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.19,20210625,1314800,20210507
36,1175,ANEB,20210628,7.11,7.3,6.95,6.95,6.95,3900,9.33,6.31,7.480277778,0,7.480277778,0,27560,39276.24882,0.099296652,0.049226442,-0.033379694,-0.022503516,-0.011126565,0.050359712,0.04075123,0.646905727,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.95,20210628,1314800,20210507
37,1174,ANEB,20210629,6.96,6.97,6.58,6.58,6.58,10200,9.33,6.31,7.455945946,0,7.455945946,0,68442,36507.08226,0.279397842,0.056034483,-0.05323741,-0.054597701,0.001438849,0.059270517,0.040726205,0.64650846,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.58,20210629,1314800,20210507
38,1173,ANEB,20210630,6.79,7.08,6.79,6.82,6.82,1800,9.33,6.31,7.439210526,0,7.439210526,0,12414,33201.64586,0.05421418,0.042709867,0.036474164,0.004418262,0.031914894,0.042709867,0.041268525,0.655117522,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.82,20210630,1314800,20210507
39,1172,ANEB,20210701,6.76,7,6.75,6.86,6.86,5200,9.33,6.31,7.424358974,0,7.424358974,0,35724,30534.82244,0.170297371,0.036982249,0.005865103,0.014792899,-0.008797654,0.037037037,0.041301081,0.65563433,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.86,20210701,1314800,20210507
40,1171,ANEB,20210702,6.91,6.91,6.57,6.57,6.57,4900,9.33,6.31,7.403,0,7.403,0,32748.33333,28093.41078,0.174418124,0.049204052,-0.042274052,-0.049204052,0.00728863,0.051750381,0.042058459,0.667657341,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.57,20210702,1314800,20210507
41,1170,ANEB,20210706,6.9,6.9,6.65,6.7,6.7,5300,9.33,6.31,7.385853659,0,7.385853659,0,35775,25922.60976,0.204454723,0.036231884,0.01978691,-0.028985507,0.050228311,0.037593985,0.041342932,0.656298697,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.7,20210706,1314800,20210507
42,1169,ANEB,20210707,6.91,7.56,6.61,7.18,7.18,23200,9.33,6.31,7.380952381,0,7.380952381,0,165106.6667,25663.31359,0.904014204,0.13748191,0.071641791,0.039073806,0.031343284,0.143721634,0.043210509,0.685945571,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.18,20210707,1314800,20210507
43,1168,ANEB,20210708,6.75,7.52,6.75,7.05,7.05,7800,9.33,6.31,7.373255814,0,7.373255814,0,55432,23962.04563,0.32551478,0.114074074,-0.01810585,0.044444444,-0.059888579,0.114074074,0.043412774,0.689156429,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.05,20210708,1314800,20210507
44,1167,ANEB,20210709,7.2,7.55,7.11,7.4,7.4,5600,9.33,6.31,7.373863636,0,7.373863636,0,41178.66667,22213.27938,0.252101453,0.061111111,0.04964539,0.027777778,0.021276596,0.061884669,0.036368119,0.577325986,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.4,20210709,1314800,20210507
45,1166,ANEB,20210712,7.5,7.77,7.2,7.77,7.77,14200,9.33,6.31,7.382666667,0,7.382666667,0,107636,21450.10991,0.66200127,0.076,0.05,0.036,0.013513514,0.079166667,0.037757546,0.599382462,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.77,20210712,1314800,20210507
46,1165,ANEB,20210713,7.77,7.77,7.31,7.67,7.67,11800,9.33,6.31,7.388913043,0,7.388913043,0,89483.33333,20531.05183,0.574739185,0.059202059,-0.012870013,-0.012870013,0,0.062927497,0.037823743,0.600433308,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.67,20210713,1314800,20210507
47,1164,ANEB,20210714,7.57,7.57,7.02,7.02,7.02,4100,9.33,6.31,7.38106383,0,7.38106383,0,29533.66667,18966.18975,0.216174153,0.072655218,-0.084745763,-0.072655218,-0.01303781,0.078347578,0.039363001,0.624868262,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.02,20210714,1314800,20210507
48,1163,ANEB,20210715,7,7.11,7,7.01,7.01,2100,9.33,6.31,7.373333333,0,7.373333333,0,14784,17359.88596,0.120968537,0.015714286,-0.001424501,0.001428571,-0.002849003,0.015714286,0.039357781,0.624785399,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.01,20210715,1314800,20210507
49,1162,ANEB,20210716,6.9,7,6.77,6.85,6.85,4400,9.33,6.31,7.362653061,0,7.362653061,0,30242.66667,16125.61111,0.272857876,0.033333333,-0.022824536,-0.007246377,-0.015691869,0.033973412,0.039591947,0.628502681,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.85,20210716,1314800,20210507
50,1161,ANEB,20210719,6.6,6.61,6.6,6.61,6.61,1500,9.33,6.31,7.3476,0,7.3476,0,9910,14732.69576,0.101814361,0.001515152,-0.035036496,0.001515152,-0.03649635,0.001515152,0.039511595,0.62722713,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,6.61,20210719,1314800,20210507
51,1160,ANEB,20210720,6.6,7.75,6.6,7.1,7.1,3200,9.33,6.31,7.337890196,0,7.342745098,0,22880,13634.34379,0.234701431,0.174242424,0.074130106,0.075757576,-0.001512859,0.174242424,0.043229102,0.68624072,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.1,20210720,1314800,20210507
52,1159,ANEB,20210721,7.44,7.44,7.44,7.44,7.44,400,9.33,6.31,7.341894502,1,7.344615385,0,2976,12373.93009,0.032326027,0,0.047887324,0,0.047887324,0,0.043003963,0.682666752,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.44,20210721,1314800,20210507
53,1158,ANEB,20210722,7.44,7.44,7.44,7.44,7.44,100,9.33,6.31,7.345741777,1,7.346415094,0,744,11204.98437,0.0089246,0,0,0,0,0,0.042983523,0.682342277,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.44,20210722,1314800,20210507
54,1157,ANEB,20210723,7.02,7.04,7.01,7.01,7.01,1600,9.33,6.31,7.332575432,0,7.340185185,0,11232,10290.22395,0.155487384,0.004273504,-0.057795699,-0.001424501,-0.056451613,0.004279601,0.045031441,0.714851963,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.01,20210723,1314800,20210507
55,1156,ANEB,20210726,6.87,7,6.87,7,7,3300,9.33,6.31,7.319533259,0,7.334,0,22957,9624.488339,0.34287537,0.018922853,-0.001426534,0.018922853,-0.019971469,0.018922853,0.044805284,0.711261832,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7,20210726,1314800,20210507
56,1155,ANEB,20210727,7,7,7,7,7,0,9.33,6.31,7.307002543,0,7.328035714,0,0,8707.870402,0,0,0,0,0,0,0.044128109,0.700512011,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7,20210727,1314800,20210507
57,1154,ANEB,20210728,7.13,7.13,7.13,7.13,7.13,300,9.33,6.31,7.300061266,0,7.324561404,0,2139,7907.12084,0.037940485,0,0.018571429,0,0.018571429,0,0.042343759,0.67218633,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.13,20210728,1314800,20210507
58,1153,ANEB,20210729,7.31,7.31,7.11,7.12,7.12,1200,9.33,6.31,7.29300004,0,7.321034483,0,8616,7268.347427,0.165099428,0.027359781,-0.001402525,-0.025991792,0.025245442,0.028129395,0.041698193,0.6619383,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.12,20210729,1314800,20210507
59,1152,ANEB,20210730,7.26,7.26,7.26,7.26,7.26,1300,9.33,6.31,7.291705921,0,7.32,0,9438,6699.933386,0.19403178,0,0.019662921,0,0.019662921,0,0.041862239,0.664542442,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.26,20210730,1314800,20210507
60,1151,ANEB,20210802,7.43,7.49,7.39,7.46,7.46,900,9.33,6.31,7.298305689,1,7.322333333,0,6702,6147.558778,0.146399576,0.01345895,0.027548209,0.004037685,0.023415978,0.0135318,0.040724951,0.64648855,0.180738786,20210521,-0.106145251,20210524,0.296183206,20210618,8.95,20210521,7.46,20210802,1314800,20210507
